x,y
-3.8059999381601815,-6.8499999538064
-0.4059998874962334,-6.8499999538064
-4.855999953806401,-6.7999999530613415
-4.805999953061343,-6.7999999530613415
-3.8559999389052395,-6.7999999530613415
-3.8059999381601815,-6.7999999530613415
-0.45599988824129145,-6.7999999530613415
-0.4059998874962334,-6.7999999530613415
-4.855999953806401,-6.7499999523162835
-4.805999953061343,-6.7499999523162835
-3.8559999389052395,-6.7499999523162835
-3.8059999381601815,-6.7499999523162835
-0.45599988824129145,-6.7499999523162835
-0.4059998874962334,-6.7499999523162835
-4.855999953806401,-6.699999951571225
-4.805999953061343,-6.699999951571225
-4.755999952316285,-6.699999951571225
-3.9059999396502976,-6.699999951571225
-3.8559999389052395,-6.699999951571225
-3.8059999381601815,-6.699999951571225
-0.45599988824129145,-6.699999951571225
-0.4059998874962334,-6.699999951571225
-4.855999953806401,-6.649999950826167
-3.9059999396502976,-6.649999950826167
-3.8559999389052395,-6.649999950826167
-0.45599988824129145,-6.649999950826167
-0.4059998874962334,-6.649999950826167
-4.855999953806401,-6.599999950081109
-4.805999953061343,-6.599999950081109
-3.8559999389052395,-6.599999950081109
-0.45599988824129145,-6.599999950081109
-0.4059998874962334,-6.599999950081109
-4.855999953806401,-6.549999949336051
-4.805999953061343,-6.549999949336051
-3.8559999389052395,-6.549999949336051
-0.45599988824129145,-6.549999949336051
-0.4059998874962334,-6.549999949336051
-4.855999953806401,-6.499999948590993
-3.9059999396502976,-6.499999948590993
-3.8559999389052395,-6.499999948590993
-0.45599988824129145,-6.499999948590993
-0.4059998874962334,-6.499999948590993
-4.905999954551459,-6.449999947845935
-4.855999953806401,-6.449999947845935
-3.9059999396502976,-6.449999947845935
-3.8559999389052395,-6.449999947845935
-0.45599988824129145,-6.449999947845935
-0.4059998874962334,-6.449999947845935
-4.905999954551459,-6.399999947100877
-3.8559999389052395,-6.399999947100877
-0.45599988824129145,-6.399999947100877
-0.4059998874962334,-6.399999947100877
-4.905999954551459,-6.349999946355819
-3.8559999389052395,-6.349999946355819
-0.45599988824129145,-6.349999946355819
-0.4059998874962334,-6.349999946355819
-4.905999954551459,-6.299999945610761
-3.9059999396502976,-6.299999945610761
-3.8559999389052395,-6.299999945610761
-2.8559999240040783,-6.299999945610761
-2.8059999232590203,-6.299999945610761
-2.755999922513962,-6.299999945610761
-2.705999921768904,-6.299999945610761
-2.655999921023846,-6.299999945610761
-2.605999920278788,-6.299999945610761
-0.45599988824129145,-6.299999945610761
-0.4059998874962334,-6.299999945610761
-4.905999954551459,-6.249999944865703
-3.9059999396502976,-6.249999944865703
-3.8559999389052395,-6.249999944865703
-2.9059999247491364,-6.249999944865703
-2.8559999240040783,-6.249999944865703
-2.8059999232590203,-6.249999944865703
-2.755999922513962,-6.249999944865703
-2.705999921768904,-6.249999944865703
-2.655999921023846,-6.249999944865703
-2.605999920278788,-6.249999944865703
-2.55599991953373,-6.249999944865703
-2.505999918788672,-6.249999944865703
-2.455999918043614,-6.249999944865703
-2.405999917298556,-6.249999944865703
-0.45599988824129145,-6.249999944865703
-0.4059998874962334,-6.249999944865703
-4.905999954551459,-6.199999944120645
-3.9059999396502976,-6.199999944120645
-3.8559999389052395,-6.199999944120645
-2.9059999247491364,-6.199999944120645
-2.405999917298556,-6.199999944120645
-2.3559999165534977,-6.199999944120645
-0.45599988824129145,-6.199999944120645
-0.4059998874962334,-6.199999944120645
-4.905999954551459,-6.149999943375587
-3.9059999396502976,-6.149999943375587
-3.8559999389052395,-6.149999943375587
-2.9059999247491364,-6.149999943375587
-2.405999917298556,-6.149999943375587
-2.3559999165534977,-6.149999943375587
-0.45599988824129145,-6.149999943375587
-0.4059998874962334,-6.149999943375587
-4.955999955296517,-6.099999942630529
-4.905999954551459,-6.099999942630529
-3.8559999389052395,-6.099999942630529
-2.9059999247491364,-6.099999942630529
-2.405999917298556,-6.099999942630529
-2.3559999165534977,-6.099999942630529
-0.45599988824129145,-6.099999942630529
-0.4059998874962334,-6.099999942630529
-4.905999954551459,-6.049999941885471
-3.8559999389052395,-6.049999941885471
-2.9059999247491364,-6.049999941885471
-2.455999918043614,-6.049999941885471
-2.405999917298556,-6.049999941885471
-2.3559999165534977,-6.049999941885471
-0.45599988824129145,-6.049999941885471
-4.905999954551459,-5.999999941140413
-3.9059999396502976,-5.999999941140413
-3.8559999389052395,-5.999999941140413
-2.9059999247491364,-5.999999941140413
-2.455999918043614,-5.999999941140413
-2.405999917298556,-5.999999941140413
-2.3559999165534977,-5.999999941140413
-0.45599988824129145,-5.999999941140413
-4.905999954551459,-5.9499999403953545
-3.9059999396502976,-5.9499999403953545
-3.8559999389052395,-5.9499999403953545
-3.8059999381601815,-5.9499999403953545
-2.9559999254941944,-5.9499999403953545
-2.9059999247491364,-5.9499999403953545
-2.455999918043614,-5.9499999403953545
-2.405999917298556,-5.9499999403953545
-2.3559999165534977,-5.9499999403953545
-0.45599988824129145,-5.9499999403953545
-4.905999954551459,-5.8999999396502965
-3.9059999396502976,-5.8999999396502965
-3.8559999389052395,-5.8999999396502965
-3.8059999381601815,-5.8999999396502965
-2.9559999254941944,-5.8999999396502965
